Date,Sales
2019-12-19,83.82
2019-12-20,79.12
2019-12-21,75.56
2019-12-22,84.66
2019-12-23,97.06
2019-12-24,92.44
2019-12-25,79.34
2019-12-26,78.63
2019-12-27,94.48
2019-12-28,95.08
2019-12-29,77.18
2019-12-30,79.32
2019-12-31,84.07
2020-01-01,75.44
2020-01-02,79.72
2020-01-03,89.62
2020-01-04,92.61
2020-01-05,89.18
2020-01-06,94.32
2020-01-07,85.49
2020-01-08,79.26
2020-01-09,78.69
2020-01-10,89.61
2020-01-11,82.44
2020-01-12,76.86
2020-01-13,89.13
2020-01-14,84.85
2020-01-15,84.35
2020-01-16,92.76
2020-01-17,102.52
2020-01-18,97.15
2020-01-19,96.0
2020-01-20,94.44
2020-01-21,89.32
2020-01-22,84.25
2020-01-23,88.76
2020-01-24,97.68
2020-01-25,94.59
2020-01-26,85.02
2020-01-27,84.95
2020-01-28,89.14
2020-01-29,84.75
2020-01-30,89.02
2020-01-31,95.72
2020-02-01,96.36
2020-02-02,98.57
2020-02-03,91.67
2020-02-04,90.55
2020-02-05,102.45
2020-02-06,107.88
2020-02-07,105.2
2020-02-08,96.16
2020-02-09,98.03
2020-02-10,101.05
2020-02-11,94.5
2020-02-12,94.77
2020-02-13,106.67
2020-02-14,110.97
2020-02-15,110.18
2020-02-16,109.37
2020-02-17,111.64
2020-02-18,100.08
2020-02-19,95.5
2020-02-20,93.0
2020-02-21,96.53
2020-02-22,104.08
2020-02-23,102.54
2020-02-24,114.12
2020-02-25,109.07
2020-02-26,99.94
2020-02-27,106.1
2020-02-28,101.72
2020-02-29,98.96
2020-03-01,100.67
2020-03-02,112.64
2020-03-03,111.83
2020-03-04,104.83
2020-03-05,102.57
2020-03-06,84.44
2020-03-07,88.96
2020-03-08,106.79
2020-03-09,108.65
2020-03-10,111.92
2020-03-11,107.79
2020-03-12,104.67
2020-03-13,111.45
2020-03-14,109.9
2020-03-15,97.16
2020-03-16,95.39
2020-03-17,98.06
2020-03-18,107.33
2020-03-19,110.57
2020-03-20,111.2
2020-03-21,121.26
2020-03-22,112.01
2020-03-23,100.9
2020-03-24,104.9
2020-03-25,105.49
2020-03-26,109.72
2020-03-27,107.43
2020-03-28,97.33
2020-03-29,103.4
2020-03-30,110.75
2020-03-31,108.38
2020-04-01,108.74
2020-04-02,106.71
2020-04-03,104.72
2020-04-04,112.23
2020-04-05,111.68
2020-04-06,107.55
2020-04-07,105.71
2020-04-08,108.83
2020-04-09,103.41
2020-04-10,105.4
2020-04-11,118.41
2020-04-12,123.29
2020-04-13,113.52
2020-04-14,115.0
2020-04-15,114.42
2020-04-16,97.5
2020-04-17,103.94
2020-04-18,114.24
2020-04-19,110.89
2020-04-20,110.69
2020-04-21,109.05
2020-04-22,96.54
2020-04-23,100.47
2020-04-24,110.48
2020-04-25,101.71
2020-04-26,103.9
2020-04-27,94.9
2020-04-28,97.28
2020-04-29,102.51
2020-04-30,109.99
2020-05-01,110.57
2020-05-02,102.4
2020-05-03,98.88
2020-05-04,97.28
2020-05-05,105.94
2020-05-06,107.47
2020-05-07,112.2
2020-05-08,114.19
2020-05-09,107.93
2020-05-10,103.48
2020-05-11,108.1
2020-05-12,96.63
2020-05-13,99.16
2020-05-14,107.52
2020-05-15,101.99
2020-05-16,102.95
2020-05-17,100.63
2020-05-18,93.36
2020-05-19,98.38
2020-05-20,108.98
2020-05-21,104.1
2020-05-22,100.0
2020-05-23,101.45
2020-05-24,100.61
2020-05-25,96.94
2020-05-26,100.93
2020-05-27,97.71
2020-05-28,97.36
2020-05-29,90.93
2020-05-30,88.77
2020-05-31,103.99
2020-06-01,102.44
2020-06-02,96.93
2020-06-03,86.23
2020-06-04,88.56
2020-06-05,94.12
2020-06-06,93.31
2020-06-07,99.65
2020-06-08,89.56
2020-06-09,74.07
2020-06-10,89.58
2020-06-11,85.43
2020-06-12,79.41
2020-06-13,88.53
2020-06-14,94.16
2020-06-15,90.56
2020-06-16,85.74
2020-06-17,89.17
2020-06-18,93.72
2020-06-19,104.63
2020-06-20,105.18
2020-06-21,106.18
2020-06-22,101.65
2020-06-23,90.89
2020-06-24,91.09
2020-06-25,92.31
2020-06-26,93.76
2020-06-27,96.78
2020-06-28,92.35
2020-06-29,88.09
2020-06-30,91.88
2020-07-01,91.44
2020-07-02,89.64
2020-07-03,82.06
2020-07-04,76.15
2020-07-05,82.95
2020-07-06,82.64
2020-07-07,86.39
2020-07-08,91.81
2020-07-09,90.02
2020-07-10,84.9
2020-07-11,81.34
2020-07-12,82.3
2020-07-13,75.19
2020-07-14,75.45
2020-07-15,78.24
2020-07-16,78.49
2020-07-17,75.75
2020-07-18,75.4
2020-07-19,79.06
2020-07-20,76.28
2020-07-21,78.92
2020-07-22,76.81
2020-07-23,68.27
2020-07-24,67.71
2020-07-25,70.19
2020-07-26,73.32
2020-07-27,66.73
2020-07-28,69.44
2020-07-29,79.24
2020-07-30,77.82
2020-07-31,77.55
2020-08-01,83.08
2020-08-02,84.19
2020-08-03,83.78
2020-08-04,78.4
2020-08-05,80.33
2020-08-06,79.78
2020-08-07,81.32
2020-08-08,87.83
2020-08-09,94.79
2020-08-10,84.41
2020-08-11,71.22
2020-08-12,67.17
2020-08-13,67.56
2020-08-14,68.64
2020-08-15,70.21
2020-08-16,75.31
2020-08-17,73.75
2020-08-18,67.63
2020-08-19,65.87
2020-08-20,81.22
2020-08-21,85.22
2020-08-22,79.78
2020-08-23,73.87
2020-08-24,65.16
2020-08-25,61.39
2020-08-26,58.81
2020-08-27,60.88
2020-08-28,58.62
2020-08-29,76.61
2020-08-30,83.33
2020-08-31,64.44
2020-09-01,68.19
2020-09-02,71.97
2020-09-03,68.09
2020-09-04,68.29
2020-09-05,63.78
2020-09-06,62.8
2020-09-07,73.54
2020-09-08,79.34
2020-09-09,79.8
2020-09-10,72.9
2020-09-11,69.93
2020-09-12,70.12
2020-09-13,70.53
2020-09-14,76.2
2020-09-15,65.28
2020-09-16,68.42
2020-09-17,74.3
2020-09-18,67.96
2020-09-19,68.82
2020-09-20,76.27
2020-09-21,74.62
2020-09-22,67.25
2020-09-23,66.66
2020-09-24,66.84
2020-09-25,64.5
2020-09-26,70.07
2020-09-27,72.38
2020-09-28,67.19
2020-09-29,61.89
2020-09-30,63.64
2020-10-01,68.3
2020-10-02,67.27
2020-10-03,64.11
2020-10-04,69.28
2020-10-05,68.88
2020-10-06,65.39
2020-10-07,64.62
2020-10-08,54.97
2020-10-09,56.02
2020-10-10,64.21
2020-10-11,72.72
2020-10-12,72.11
2020-10-13,72.0
2020-10-14,67.99
2020-10-15,60.19
2020-10-16,58.27
2020-10-17,55.57
2020-10-18,61.31
2020-10-19,75.05
2020-10-20,75.0
2020-10-21,71.95
2020-10-22,71.85
2020-10-23,72.66
2020-10-24,72.39
2020-10-25,72.9
2020-10-26,72.33
2020-10-27,71.13
2020-10-28,80.91
2020-10-29,68.36
2020-10-30,61.84
2020-10-31,72.54
2020-11-01,76.79
2020-11-02,75.8
2020-11-03,70.29
2020-11-04,70.08
2020-11-05,79.82
2020-11-06,82.08
2020-11-07,84.2
2020-11-08,82.96
2020-11-09,72.59
2020-11-10,69.36
2020-11-11,75.82
2020-11-12,77.61
2020-11-13,76.73
2020-11-14,78.66
2020-11-15,72.57
2020-11-16,67.57
2020-11-17,71.86
2020-11-18,70.47
2020-11-19,67.44
2020-11-20,67.61
2020-11-21,77.62
2020-11-22,89.74
2020-11-23,80.55
2020-11-24,76.97
2020-11-25,75.67
2020-11-26,77.38
2020-11-27,76.76
2020-11-28,79.79
2020-11-29,85.35
2020-11-30,87.39
2020-12-01,87.05
2020-12-02,86.21
2020-12-03,81.83
2020-12-04,76.12
2020-12-05,76.12
2020-12-06,77.53
2020-12-07,79.58
2020-12-08,86.29
2020-12-09,85.59
2020-12-10,85.19
2020-12-11,77.08
2020-12-12,76.39
2020-12-13,79.35
2020-12-14,72.69
2020-12-15,81.46
2020-12-16,86.27
2020-12-17,91.31
2020-12-18,98.72
2020-12-19,101.55
2020-12-20,87.34
2020-12-21,84.11
2020-12-22,88.59
2020-12-23,88.21
2020-12-24,80.7
2020-12-25,88.05
2020-12-26,92.15
2020-12-27,101.16
2020-12-28,92.59
2020-12-29,84.02
2020-12-30,86.14
2020-12-31,89.81
2021-01-01,92.12
2021-01-02,90.97
2021-01-03,93.43
2021-01-04,89.58
2021-01-05,86.28
2021-01-06,93.98
2021-01-07,93.93
2021-01-08,91.81
2021-01-09,88.81
2021-01-10,88.68
2021-01-11,92.63
2021-01-12,99.3
2021-01-13,92.59
2021-01-14,97.06
2021-01-15,99.28
2021-01-16,92.61
2021-01-17,88.63
2021-01-18,97.76
2021-01-19,103.73
2021-01-20,95.29
2021-01-21,98.13
2021-01-22,102.14
2021-01-23,103.07
2021-01-24,99.03
2021-01-25,94.93
2021-01-26,99.87
2021-01-27,99.87
2021-01-28,93.51
2021-01-29,102.05
2021-01-30,113.9
2021-01-31,111.03
2021-02-01,100.58
2021-02-02,100.1
2021-02-03,98.39
2021-02-04,100.23
2021-02-05,102.96
2021-02-06,104.36
2021-02-07,100.42
2021-02-08,92.83
2021-02-09,96.54
2021-02-10,94.74
2021-02-11,99.78
2021-02-12,105.67
2021-02-13,108.68
2021-02-14,102.88
2021-02-15,92.08
2021-02-16,96.11
2021-02-17,109.23
2021-02-18,110.85
2021-02-19,113.71
2021-02-20,113.46
2021-02-21,114.65
2021-02-22,108.13
2021-02-23,102.44
2021-02-24,110.33
2021-02-25,114.71
2021-02-26,118.75
2021-02-27,116.72
2021-02-28,115.44
2021-03-01,113.48
2021-03-02,111.13
2021-03-03,104.76
2021-03-04,103.7
2021-03-05,106.97
2021-03-06,109.46
2021-03-07,104.88
2021-03-08,101.13
2021-03-09,104.2
2021-03-10,110.66
2021-03-11,113.72
2021-03-12,104.82
2021-03-13,113.46
2021-03-14,118.54
2021-03-15,104.83
2021-03-16,93.98
2021-03-17,106.45
2021-03-18,117.46
2021-03-19,112.2
2021-03-20,109.35
2021-03-21,108.74
2021-03-22,106.23
2021-03-23,105.7
2021-03-24,107.29
2021-03-25,108.96
2021-03-26,111.49
2021-03-27,108.08
2021-03-28,113.82
2021-03-29,104.78
2021-03-30,102.74
2021-03-31,113.35
2021-04-01,107.84
2021-04-02,118.65
2021-04-03,123.05
2021-04-04,112.27
2021-04-05,109.21
2021-04-06,107.81
2021-04-07,113.76
2021-04-08,110.1
2021-04-09,111.94
2021-04-10,115.9
2021-04-11,115.81
2021-04-12,109.57
2021-04-13,111.11
2021-04-14,107.1
2021-04-15,114.13
2021-04-16,112.71
2021-04-17,114.11
2021-04-18,116.13
2021-04-19,115.99
2021-04-20,112.17
2021-04-21,109.04
2021-04-22,113.28
2021-04-23,116.72
2021-04-24,116.25
2021-04-25,112.83
2021-04-26,111.26
2021-04-27,114.7
2021-04-28,104.57
2021-04-29,93.93
2021-04-30,100.78
2021-05-01,102.28
2021-05-02,97.35
2021-05-03,110.74
2021-05-04,109.96
2021-05-05,106.92
2021-05-06,103.78
2021-05-07,112.05
2021-05-08,111.45
2021-05-09,105.35
2021-05-10,102.94
2021-05-11,113.78
2021-05-12,115.83
2021-05-13,106.58
2021-05-14,102.68
2021-05-15,113.56
2021-05-16,107.95
2021-05-17,106.5
2021-05-18,107.43
2021-05-19,95.82
2021-05-20,94.93
2021-05-21,103.55
2021-05-22,111.34
2021-05-23,110.34
2021-05-24,101.85
2021-05-25,104.99
2021-05-26,112.3
2021-05-27,104.79
2021-05-28,96.96
2021-05-29,106.5
2021-05-30,109.17
2021-05-31,100.0
2021-06-01,98.86
2021-06-02,103.52
2021-06-03,104.28
2021-06-04,102.19
2021-06-05,92.23
2021-06-06,98.0
2021-06-07,94.15
2021-06-08,104.19
2021-06-09,106.83
2021-06-10,106.86
2021-06-11,102.57
2021-06-12,96.93
2021-06-13,93.12
2021-06-14,93.08
2021-06-15,95.15
2021-06-16,93.31
2021-06-17,95.35
2021-06-18,98.39
2021-06-19,94.58
2021-06-20,91.07
2021-06-21,102.47
2021-06-22,101.55
2021-06-23,101.36
2021-06-24,99.82
2021-06-25,106.35
2021-06-26,101.65
2021-06-27,105.78
2021-06-28,95.9
2021-06-29,88.9
2021-06-30,87.66
2021-07-01,92.16
2021-07-02,100.14
2021-07-03,85.94
2021-07-04,87.81
2021-07-05,100.42
2021-07-06,94.59
2021-07-07,90.36
2021-07-08,89.32
2021-07-09,89.9
2021-07-10,94.81
2021-07-11,84.05
2021-07-12,88.39
2021-07-13,90.44
2021-07-14,82.72
2021-07-15,77.5
2021-07-16,75.64
2021-07-17,100.0
2021-07-18,102.67
2021-07-19,86.71
2021-07-20,86.12
2021-07-21,81.1
2021-07-22,81.71
2021-07-23,82.12
2021-07-24,86.5
2021-07-25,94.31
2021-07-26,91.71
2021-07-27,79.17
2021-07-28,80.93
2021-07-29,82.27
2021-07-30,75.41
2021-07-31,76.4
2021-08-01,74.01
2021-08-02,76.36
2021-08-03,89.7
2021-08-04,89.66
2021-08-05,73.19
2021-08-06,70.69
2021-08-07,84.99
2021-08-08,87.31
2021-08-09,83.0
2021-08-10,82.76
2021-08-11,80.83
2021-08-12,83.52
2021-08-13,80.14
2021-08-14,77.37
2021-08-15,71.89
2021-08-16,78.48
2021-08-17,86.26
2021-08-18,75.83
2021-08-19,71.58
2021-08-20,77.42
2021-08-21,75.14
2021-08-22,72.94
2021-08-23,75.51
2021-08-24,81.25
2021-08-25,77.39
2021-08-26,74.82
2021-08-27,84.54
2021-08-28,71.51
2021-08-29,74.21
2021-08-30,86.56
2021-08-31,85.03
2021-09-01,81.09
2021-09-02,75.92
2021-09-03,76.4
2021-09-04,70.53
2021-09-05,67.89
2021-09-06,66.94
2021-09-07,72.8
2021-09-08,73.6
2021-09-09,65.62
2021-09-10,66.53
2021-09-11,75.2
2021-09-12,74.63
2021-09-13,70.74
2021-09-14,69.35
2021-09-15,72.39
2021-09-16,77.66
2021-09-17,73.85
2021-09-18,80.15
2021-09-19,72.98
2021-09-20,66.92
2021-09-21,72.72
2021-09-22,79.2
2021-09-23,72.18
2021-09-24,63.16
2021-09-25,71.88
2021-09-26,82.51
2021-09-27,83.88
2021-09-28,87.27
2021-09-29,69.73
2021-09-30,66.8
2021-10-01,78.52
2021-10-02,75.46
2021-10-03,78.4
2021-10-04,76.95
2021-10-05,73.11
2021-10-06,76.67
2021-10-07,64.02
2021-10-08,62.1
2021-10-09,67.79
2021-10-10,78.32
2021-10-11,78.85
2021-10-12,76.57
2021-10-13,76.14
2021-10-14,79.79
2021-10-15,79.28
2021-10-16,71.23
2021-10-17,67.82
2021-10-18,71.42
2021-10-19,71.29
2021-10-20,66.78
2021-10-21,67.85
2021-10-22,81.47
2021-10-23,80.54
2021-10-24,77.16
2021-10-25,81.64
2021-10-26,83.93
2021-10-27,75.55
2021-10-28,74.0
2021-10-29,75.86
2021-10-30,72.01
2021-10-31,74.06
2021-11-01,76.56
2021-11-02,75.54
2021-11-03,77.99
2021-11-04,74.73
2021-11-05,77.7
2021-11-06,83.53
2021-11-07,79.26
2021-11-08,85.98
2021-11-09,88.14
2021-11-10,71.5
2021-11-11,69.13
2021-11-12,77.28
2021-11-13,79.46
2021-11-14,78.68
2021-11-15,80.38
2021-11-16,77.36
2021-11-17,81.43
2021-11-18,85.56
2021-11-19,72.06
2021-11-20,65.52
2021-11-21,76.79
2021-11-22,80.23
2021-11-23,82.0
2021-11-24,81.57
2021-11-25,73.39
2021-11-26,77.49
2021-11-27,83.58
2021-11-28,85.4
2021-11-29,87.98
2021-11-30,81.86
2021-12-01,89.05
2021-12-02,96.15
2021-12-03,96.69
2021-12-04,87.19
2021-12-05,83.64
2021-12-06,84.45
2021-12-07,87.26
2021-12-08,94.62
2021-12-09,94.95
2021-12-10,87.12
2021-12-11,94.11
2021-12-12,95.88
2021-12-13,95.58
2021-12-14,91.18
2021-12-15,88.34
2021-12-16,90.88
2021-12-17,86.77
2021-12-18,87.38
2021-12-19,87.05
2021-12-20,80.05
2021-12-21,80.76
2021-12-22,79.9
2021-12-23,88.84
2021-12-24,93.79
2021-12-25,99.5
2021-12-26,103.14
2021-12-27,99.56
2021-12-28,94.97
2021-12-29,91.9
2021-12-30,94.52
2021-12-31,103.69
2022-01-01,101.19
2022-01-02,90.83
2022-01-03,95.58
2022-01-04,108.16
2022-01-05,105.04
2022-01-06,99.73
2022-01-07,99.92
2022-01-08,105.94
2022-01-09,102.86
2022-01-10,100.66
2022-01-11,99.92
2022-01-12,108.46
2022-01-13,106.65
2022-01-14,98.78
2022-01-15,93.48
2022-01-16,93.5
2022-01-17,106.38
2022-01-18,102.94
2022-01-19,101.41
2022-01-20,106.23
2022-01-21,92.4
2022-01-22,99.4
2022-01-23,101.3
2022-01-24,106.93
2022-01-25,112.73
2022-01-26,112.54
2022-01-27,113.93
2022-01-28,109.12
2022-01-29,104.38
2022-01-30,97.33
2022-01-31,97.12
2022-02-01,104.01
2022-02-02,110.41
2022-02-03,106.02
2022-02-04,108.59
2022-02-05,105.11
2022-02-06,110.27
2022-02-07,114.03
2022-02-08,116.51
2022-02-09,120.03
2022-02-10,122.39
2022-02-11,105.05
2022-02-12,104.71
2022-02-13,122.1
2022-02-14,120.87
2022-02-15,114.91
2022-02-16,119.68
2022-02-17,119.87
2022-02-18,110.08
2022-02-19,109.01
2022-02-20,115.65
2022-02-21,109.46
2022-02-22,102.57
2022-02-23,111.57
2022-02-24,119.91
2022-02-25,112.96
2022-02-26,112.06
2022-02-27,108.74
2022-02-28,114.23
2022-03-01,115.63
2022-03-02,114.52
2022-03-03,117.12
2022-03-04,115.02
2022-03-05,113.91
2022-03-06,117.34
2022-03-07,111.13
2022-03-08,112.79
2022-03-09,122.03
2022-03-10,121.97
2022-03-11,123.95
2022-03-12,126.98
2022-03-13,117.42
2022-03-14,116.54
2022-03-15,107.22
2022-03-16,99.59
2022-03-17,109.74
2022-03-18,101.83
2022-03-19,116.98
2022-03-20,113.61
2022-03-21,106.04
2022-03-22,113.04
2022-03-23,119.09
2022-03-24,127.06
2022-03-25,117.01
2022-03-26,114.06
2022-03-27,120.1
2022-03-28,120.34
2022-03-29,121.3
2022-03-30,119.52
2022-03-31,121.17
2022-04-01,120.34
2022-04-02,117.39
2022-04-03,116.55
2022-04-04,113.04
2022-04-05,119.44
2022-04-06,122.15
2022-04-07,118.68
2022-04-08,110.65
2022-04-09,111.93
2022-04-10,124.99
2022-04-11,126.92
2022-04-12,122.92
2022-04-13,120.31
2022-04-14,114.1
2022-04-15,117.19
2022-04-16,117.37
2022-04-17,118.55
2022-04-18,117.57
2022-04-19,124.18
2022-04-20,116.49
2022-04-21,107.57
2022-04-22,115.21
2022-04-23,108.66
2022-04-24,107.6
2022-04-25,112.73
2022-04-26,112.59
2022-04-27,110.98
2022-04-28,121.48
2022-04-29,119.54
2022-04-30,111.66
2022-05-01,104.72
2022-05-02,114.68
2022-05-03,114.79
2022-05-04,111.9
2022-05-05,113.14
2022-05-06,110.78
2022-05-07,108.86
2022-05-08,115.97
2022-05-09,116.75
2022-05-10,111.72
2022-05-11,114.73
2022-05-12,120.99
2022-05-13,110.72
2022-05-14,110.02
2022-05-15,108.92
2022-05-16,113.09
2022-05-17,105.15
2022-05-18,108.53
2022-05-19,112.57
2022-05-20,109.35
2022-05-21,113.85
2022-05-22,116.46
2022-05-23,108.77
2022-05-24,105.64
2022-05-25,111.97
2022-05-26,111.12
2022-05-27,109.34
2022-05-28,103.59
2022-05-29,102.25
2022-05-30,106.39
2022-05-31,109.24
2022-06-01,113.58
2022-06-02,118.83
2022-06-03,109.32
2022-06-04,98.98
2022-06-05,99.74
2022-06-06,97.08
2022-06-07,101.75
2022-06-08,103.23
2022-06-09,105.4
2022-06-10,103.1
2022-06-11,106.95
2022-06-12,103.15
2022-06-13,103.68
2022-06-14,108.26
2022-06-15,111.85
2022-06-16,106.2
2022-06-17,101.92
2022-06-18,90.76
2022-06-19,106.98
2022-06-20,119.92
2022-06-21,106.74
2022-06-22,107.33
2022-06-23,96.43
2022-06-24,94.54
2022-06-25,99.89
2022-06-26,100.77
2022-06-27,103.27
2022-06-28,96.59
2022-06-29,92.52
2022-06-30,91.16
2022-07-01,95.7
2022-07-02,90.26
2022-07-03,88.85
2022-07-04,112.44
2022-07-05,109.78
2022-07-06,93.56
2022-07-07,95.2
2022-07-08,97.77
2022-07-09,90.5
2022-07-10,87.57
2022-07-11,87.61
2022-07-12,84.06
2022-07-13,88.69
2022-07-14,94.53
2022-07-15,89.91
2022-07-16,91.71
2022-07-17,88.73
2022-07-18,93.65
2022-07-19,93.45
2022-07-20,89.16
2022-07-21,94.72
2022-07-22,94.27
2022-07-23,96.56
2022-07-24,91.37
2022-07-25,83.33
2022-07-26,92.06
2022-07-27,99.87
2022-07-28,97.77
2022-07-29,95.08
2022-07-30,91.06
2022-07-31,87.06
2022-08-01,94.35
2022-08-02,85.48
2022-08-03,82.77
2022-08-04,90.45
2022-08-05,77.6
2022-08-06,72.54
2022-08-07,87.42
2022-08-08,92.35
2022-08-09,92.66
2022-08-10,95.02
2022-08-11,87.44
2022-08-12,85.97
2022-08-13,90.02
2022-08-14,91.35
2022-08-15,89.84
2022-08-16,102.6
2022-08-17,95.98
2022-08-18,83.56
2022-08-19,85.47
2022-08-20,89.65
2022-08-21,98.06
2022-08-22,88.28
2022-08-23,80.45
2022-08-24,86.55
2022-08-25,84.07
2022-08-26,84.63
2022-08-27,87.87
2022-08-28,79.85
2022-08-29,76.89
2022-08-30,82.47
2022-08-31,88.04
2022-09-01,93.66
2022-09-02,93.1
2022-09-03,98.2
2022-09-04,88.03
2022-09-05,77.16
2022-09-06,79.6
2022-09-07,73.38
2022-09-08,66.72
2022-09-09,71.9
2022-09-10,72.74
2022-09-11,66.67
2022-09-12,84.71
2022-09-13,89.62
2022-09-14,71.67
2022-09-15,71.92
2022-09-16,75.35
2022-09-17,86.01
2022-09-18,88.69
2022-09-19,82.61
2022-09-20,72.67
2022-09-21,80.18
2022-09-22,92.07
2022-09-23,80.82
2022-09-24,73.37
2022-09-25,78.41
2022-09-26,78.52
2022-09-27,74.74
2022-09-28,88.89
2022-09-29,88.8
2022-09-30,71.5
2022-10-01,72.74
2022-10-02,77.48
2022-10-03,80.46
2022-10-04,85.01
2022-10-05,73.6
2022-10-06,68.11
2022-10-07,74.91
2022-10-08,81.99
2022-10-09,78.07
2022-10-10,77.25
2022-10-11,78.59
2022-10-12,80.72
2022-10-13,75.2
2022-10-14,67.71
2022-10-15,78.34
2022-10-16,76.71
2022-10-17,81.78
2022-10-18,88.05
2022-10-19,83.8
2022-10-20,73.3
2022-10-21,71.5
2022-10-22,75.41
2022-10-23,79.37
2022-10-24,84.73
2022-10-25,82.39
2022-10-26,73.19
2022-10-27,77.42
2022-10-28,79.73
2022-10-29,73.01
2022-10-30,76.75
2022-10-31,78.67
2022-11-01,78.05
2022-11-02,75.17
2022-11-03,85.27
2022-11-04,93.76
2022-11-05,87.21
2022-11-06,84.97
2022-11-07,83.0
2022-11-08,86.3
2022-11-09,97.79
2022-11-10,88.68
2022-11-11,85.49
2022-11-12,86.96
2022-11-13,80.68
2022-11-14,82.16
2022-11-15,85.46
2022-11-16,93.32
2022-11-17,96.49
2022-11-18,94.66
2022-11-19,82.83
2022-11-20,90.15
2022-11-21,96.71
2022-11-22,88.14
2022-11-23,93.58
2022-11-24,97.44
2022-11-25,92.88
2022-11-26,99.69
2022-11-27,94.13
2022-11-28,89.22
2022-11-29,90.17
2022-11-30,86.75
2022-12-01,84.22
2022-12-02,88.97
2022-12-03,90.08
2022-12-04,87.68
2022-12-05,87.18
2022-12-06,81.93
2022-12-07,89.01
2022-12-08,96.28
2022-12-09,93.89
2022-12-10,88.44
2022-12-11,88.79
2022-12-12,91.9
2022-12-13,92.75
2022-12-14,104.46
2022-12-15,96.74
2022-12-16,100.63
2022-12-17,102.55
2022-12-18,95.32
2022-12-19,91.0
2022-12-20,91.03
2022-12-21,96.26
2022-12-22,95.45
2022-12-23,98.46
2022-12-24,100.43
2022-12-25,104.37
2022-12-26,106.25
2022-12-27,99.2
2022-12-28,102.61
2022-12-29,106.32
2022-12-30,95.19
2022-12-31,94.12
2023-01-01,92.36
